x,y,title,player,population,alliance,tribe,uid,aid,did
-111,3,Village Le temple,Bazouk,254,Royal,Teutons,5901,126,44986
-108,-44,Village Gariza,Gariza,254,Tribe Gauls,Gauls,6770,,46578
-74,183,Village Kata aprajafalva,hanko,254,Tribe Gauls,Gauls,19732,,63686
-58,-32,Village Yeni Köy,İkarus31,254,KB,Romans,3850,53,72636
15,-94,Village Batajnica,DukeDukeN,254,Tribe Gauls,Gauls,4247,,39619
59,-80,Village sngvqxKC`s village,sngvqxKC,254,Tribe Gauls,Gauls,9776,,41781
66,-140,Village Village 1,Forcefull,254,dudus,Gauls,12197,214,54397
95,-188,Village Billy the kid`s village,Billy the kid,254,bbz,Gauls,22137,492,66676
110,21,Village Porto santo,mundo forest,254,APEX,Gauls,4518,90,71951
156,-192,Village Alny07 Köyü,Alny07,254,Tribe Romans,Romans,25265,,70525
164,-73,Village Azotaz/sostinė,Azotaz,254,Tribe Gauls,Gauls,16542,,59543
-194,-187,Village Osada: Króla Zmij,Król Zmij,253,TURA7,Gauls,26083,393,71493
-165,-103,Village mehmet Köyü,mehmet,253,Tribe Gauls,Gauls,19409,,63241
-114,129,Village Osada: raddowy,raddowy,253,HSL,Teutons,14943,367,57655
-53,103,Village MimarSelimBey Köyü,MimarSelimBey,253,B&B™,Gauls,6596,197,46295
-44,90,Village Aldeia do IronRoman,IronRoman,253,RGR,Gauls,4781,256,41946
-41,-118,Village Dorf von WiseHunter92,WiseHunter92,253,Tribe Gauls,Gauls,7742,,48484
-34,-179,Village ZAMKİ-TFN Köyü,ZAMKİ-TFN,253,Tribe Romans,Romans,16747,,59767
-28,112,Village 02. Azath House,Kallor,253,KB-1,Gauls,6097,172,71505
-20,61,Village RıZLaCı 2,RıZLaCı35,253,KB-1,Romans,1764,172,72283
34,-13,Village 2,Balkes,253,D.H.,Romans,1016,5,65480
35,-99,Village Milan,Indestructible,253,dudu,Romans,4990,62,72650
200,168,Village Saphire,Windar1,253,NKF,Romans,3138,65,73573
114,133,Village Dorf von Fight3rs,Fight3rs,253,ALH2,Gauls,15534,441,58390
122,194,Village Vesnice: Prety93,Prety93,253,Tribe Gauls,Gauls,23995,,68966
151,-84,Village Aldea de BEURCE,BEURCE,253,Tribe Gauls,Gauls,15282,,58045
193,-197,Village Feri faluja,Feri,253,Tribe Gauls,Gauls,26176,,71602
191,-182,Village Kenshap`s village,Kenshap,253,TVILG,Gauls,25980,488,71365
194,-43,Village Village de Drylen,Drylen,253,Tribe Romans,Romans,20325,,64401
-152,99,Village Village de Pateman38,Pateman38,252,VII,Gauls,16562,467,59563
-135,-134,Village Gabi6101 faluja,Gabi6101,252,DMT,Gauls,18409,421,61925
-135,-16,Village MulleMeck`s by,MulleMeck,252,Tribe Gauls,Gauls,9298,,51020
-99,-152,Village Osada: Pjoter,Pjoter,252,MT,Gauls,16652,257,59658
-85,13,Village Nova aldeia,Bloko253,252,KB,Romans,2428,53,71818
-62,-49,Village 01,Godfather,252,NKF-A,Gauls,2802,152,70978
-42,-39,Village BG 011,KriLeSRB,252,Tribe Gauls,Gauls,1294,,21783
-21,138,Village goldfish69´s Dorp,goldfish69,252,Tribe Teutons,Teutons,9795,,51611
-12,-146,Village TrueHorseman43/sostinė,TrueHorseman43,252,Tribe Teutons,Teutons,10658,,52634
-10,-151,Village -,A2V1,252,IV-th,Gauls,10825,181,71768
-8,-180,Village Dorf von NeozZ,NeozZ,252,DE,Teutons,16326,403,59303
8,92,Village Alaaweih`s by,Alaaweih,252,Tribe Gauls,Gauls,4033,,38397
51,-150,Village Azeriukas1`s village,Azeriukas1,252,Tribe Gauls,Gauls,12672,,54929
59,-31,Village Natars 59|-31,Natars,252,Tribe Natars,Natars,1,,25775
72,-112,Village t2,turded,252,Aga,Gauls,7783,560,71654
71,32,Village BABOONLAND,Sturmpioneer,252,TUR,Teutons,2245,57,71911
80,-134,Village Paranoid,Molok,252,PA,Gauls,204,43,74856
84,-4,Village КОРМУШКА,Костэн,252,Tribe Romans,Romans,3329,,34158
83,166,Village Gaul&#39;s Rest,Leviathan,252,H2R3,Gauls,11504,288,72798
100,76,Village Ada/sostinė,Ada,252,Tribe Teutons,Teutons,7847,,48692
117,-54,Village Nieuw dorp,Ctrl-V,252,LS,Romans,7806,117,70578
127,-126,Village Pelaajan Jokuperäjohtaja kylä,Jokuperäjohtaja,252,Tribe Gauls,Gauls,16332,,59309
134,-117,Village Nohut Köyü,Nohut,252,Tribe Gauls,Gauls,16167,,59126
146,-150,Village 02-Torrejón Ardoz,Salman,252,P.A.,Teutons,2874,160,73311
161,-6,Village 3.- Morko,Pingu.esteper,252,P.A.,Romans,5152,160,73641
-184,-18,Village Rohan,Gondor,251,czskB,Teutons,18430,261,72121
-179,-4,Village 03 − Tulga,Jeremus,251,W!LDS,Romans,992,39,73582
-162,90,Village Selo od qace,qace,251,SG,Gauls,17320,481,60558
-130,17,Village Sedooo land1,Sedooo,251,OTELO,Gauls,8157,112,72397
-88,-64,Village Aventicum,ziclonb,251,Tribe Gauls,Gauls,5818,,44847
-65,13,Village Εφιάλτης,MolonLabe,251,Tribe Gauls,Gauls,360,,62498
-63,-104,Village ecna`s village,ecna,251,Tribe Gauls,Gauls,7387,,47884
-55,143,Village Nuovo villaggio,LordUtopia,251,KB-1,Teutons,10878,172,72310
-48,-11,Village 1.0 Milano,DrHolzuhu,251,Tribe Teutons,Teutons,1006,,20122
-43,13,Village Wernesgrüner,Biervernichter,251,SSQ2,Gauls,445,206,71745
-30,-29,Village Pietro2,PietroP,251,I.P,Teutons,949,3,66581
-13,-38,Village Нова Загора,pikoibonboni,251,AO2,Romans,187,168,73565
-13,193,Village 2,Rojmin,251,QoQ,Gauls,3986,10,73291
-9,-163,Village Natars -9|-163,Natars,251,Tribe Natars,Natars,1,,55680
-9,-100,Village •The Comarc•,Pingui Bow,251,P.A,Gauls,6636,61,66768
-7,102,Village Zfetovaná vesnice,Zhulenec,251,czskB,Gauls,2012,261,72057
8,158,Village BraDar´s Dorp,BraDar,251,Tribe Romans,Romans,12661,,54915
13,76,Village Natars 13|76,Natars,251,Tribe Natars,Natars,1,,30878
14,-177,Village Hawking radiation,Ton618,251,AC33,Gauls,16212,251,72946
75,90,Village NORFA,PARAGO,251,H2R3,Gauls,6869,288,71847
85,179,Village Village de Neo,Neo,251,Tribe Teutons,Teutons,19983,,64007
111,-186,Village auris/sostinė,auris,251,bbz,Gauls,22894,492,67621
108,-104,Village Blue Ocean,RST,251,Turan,Romans,9053,105,71648
112,-53,Village Natars 112|-53,Natars,251,Tribe Natars,Natars,1,,48381
121,-188,Village Alzira,paumartin,251,ALH2,Gauls,23591,441,68501
122,-44,Village Vatan 2,Guus,251,Turan,Romans,8379,105,72718
-122,-113,Village Sawron Köyü,Sawron,250,Tribe Gauls,Gauls,14005,,56567
-57,19,Village Nofalse1,NofalseMoove,250,SSQ,Teutons,1871,14,72459
35,28,Village 02,Maestro,250,RGR,Romans,612,256,72135
36,-122,Village Vesnice: NobelAttacker,NobelAttacker,250,Tribe Teutons,Teutons,8014,,48936
101,-37,Village Itália,MLima,250,PA,Teutons,727,43,62633
138,89,Village 02.,Unrecognizable,250,H2R3,Romans,13267,288,72553
155,-162,Village Деревня SeKToR,SeKToR,250,Tribe Teutons,Teutons,23597,,68508
168,-174,Village Lüttich´s Dorp,Lüttich,250,TVILG,Gauls,24971,488,70173
-196,-29,Village Village de Maga82100,Maga82100,249,Tribe Gauls,Gauls,20058,,64093
-173,-50,Village Minas Morgul,MaximusItalicus,249,DA,Romans,14704,184,73346
-163,58,Village Hannah,mark1,249,W!LDS,Gauls,10010,39,73185
-132,-123,Village 4.3,xXx,249,AO,Gauls,1741,84,73848
-126,-79,Village PE1,Petra,249,GPs,Romans,11233,542,73542
-105,-198,Village Akira000`s village,Akira000,249,Tribe Gauls,Gauls,23499,,68391
-81,-198,Village ov3rnet,ov3rnet,249,TURA7,Romans,22422,393,67010
-41,-40,Village Dorf von onkelobelix,onkelobelix,249,Tribe Gauls,Gauls,1325,,22050
-37,-108,Village 00 Daisy,Gardener,249,I.P,Teutons,7104,3,68081
20,-32,Village Longyearbyen,Svalbard,249,I.P,Gauls,717,3,60031
45,-66,Village King sword,Birds plus king,249,Tribe Romans,Romans,2023,,32179
88,34,Village 02. Philips Stadion,Piel,249,NLMP,Gauls,2500,176,70295
110,-44,Village tmoney`s village,tmoney,249,Tribe Romans,Romans,6820,,46688
125,24,Village MARSS,kunn10,249,HZR2,Gauls,6801,92,72031
118,158,Village 002_LM7812,micro,249,Hi,Gauls,133,41,60496
147,156,Village kullila,kanakulli,249,Hi,Gauls,22489,41,73247
191,7,Village Villaggio di gino,gino,249,W,Romans,18395,495,61909
-175,36,Village Icecrown,Infest,248,SSQ2,Romans,16298,206,72985
-171,10,Village Ole’s landsby,Ole,248,Tribe Gauls,Gauls,14616,,57274
-144,12,Village Turan Köyü,Turan,248,Tribe Gauls,Gauls,10271,,52197
-119,10,Village Natars -119|10,Natars,248,Tribe Natars,Natars,1,,46714
-118,-134,Village Tonilandia,Toni,248,DMT,Gauls,16297,421,59274
-115,26,Village Constantinople,ŞekipMostaroğlu,248,KB,Romans,6501,53,68351
-73,-27,Village 2207,Jari,248,CU+AS,Gauls,1810,25,72515
-59,-68,Village 00,pixe,248,AO2,Gauls,2761,168,61499
-36,-23,Village Vesnice: Mysik,Mysik,248,Tribe Romans,Romans,604,,18311
-12,138,Village Salles La Source,Jouss,248,KB-1,Gauls,9661,172,71921
-11,-113,Village Askeladd Köyü,Askeladd,248,Tribe Gauls,Gauls,6296,,45854
-8,61,Village Iron Village 2,IronEmperor,248,SSQ,Gauls,1653,14,67791
11,-37,Village V2,Dualquadcore,248,I.P,Romans,659,3,66396
66,-156,Village Lukad/sostinė,Lukad,248,LKL,Gauls,14538,355,57193
68,151,Village Reims,thorngames,248,Tribe Gauls,Gauls,13961,,56518
102,-58,Village Highgarden,pingupodrick,248,PA,Gauls,526,43,72778
109,182,Village Hiljadoo`s village,Hiljadoo,248,ALH2,Gauls,22272,441,66842
119,-197,Village Dedina: Bojničan SVK,Bojničan SVK,248,Tribe Gauls,Gauls,24073,,69054
119,171,Village 03. Prvić,Dreamguard,248,Hi,Gauls,2476,41,74267
133,17,Village 2.,Landana,248,H2R,Gauls,8411,91,64555
133,109,Village wuratix Köyü,wuratix,248,BZL,Romans,14989,300,57708
155,-71,Village Faramar`s village,Faramar,248,Tribe Gauls,Gauls,14752,,57420
161,-54,Village marcopolis,marcopolis,248,Tribe Gauls,Gauls,14756,,57425
173,-141,Village Kattegat,Mellow,248,Tribe Gauls,Gauls,23520,,68419
-175,93,Village Villaggio di Adiusone,Adiusone,247,#ARV1,Gauls,19899,387,63892
-148,-152,Village Jarhielt`s village,Jarhielt,247,Tribe Gauls,Gauls,22293,,66869
-135,142,Village hamc1,hamc73,247,dudu,Romans,19299,62,73146
-123,-117,Village Pelaajan luimoj kylä,luimoj,247,DA,Gauls,14687,184,57348
-100,66,Village Krakovec,Hipik,247,Royal,Gauls,6822,126,72044
-56,180,Village Nztz Köyü,Nztz,247,Tribe Gauls,Gauls,18164,,61598
-51,-138,Village Dorf von enterUsername,enterUsername,247,Tribe Gauls,Gauls,10874,,52935
8,-147,Village Villaggio di 7nello70,7nello70,247,Tribe Gauls,Gauls,10869,,52925
14,108,Village Conchiglionis gratin,Esculapededinde,247,DEUS,Romans,3515,50,73777
25,-23,Village Ujo`s village,Ujo,247,Tribe Teutons,Teutons,516,,18007
28,-161,Village Village de PlushHorseman,PlushHorseman,247,Tribe Gauls,Gauls,13382,,55717
61,37,Village Inferno,zyloo,247,Tribe Romans,Romans,2316,,72549
85,66,Village One Piece 02,UninvitedCoder,247,H2R2,Gauls,5218,186,71711
92,-119,Village EZONE,PLUTONIO,247,P.A.,Gauls,3445,160,65013
116,-179,Village HOUMA,Zografy,247,WOLF,Gauls,22431,558,67021
148,187,Village Heartbreaker Köyü,Heartbreaker,247,Tribe Romans,Romans,24697,,69816
177,-136,Village Gledrir Köyü,Gledrir,247,ALH2,Gauls,23521,441,68420
-174,-157,Village Village de Bentk,Bentk,246,Tribe Gauls,Gauls,24442,,69496
-170,-82,Village 1.,KontrolKem,246,Tribe Romans,Romans,17635,,72513
-149,-188,Village ekngmc Köyü,ekngmc,246,TURA7,Gauls,24836,393,69988
-141,2,Village Atakan.ncnc Köyü,Atakan.ncnc,246,TURCO,Romans,9821,322,51637
-133,-38,Village AuDan,AuAn,246,Tribe Gauls,Gauls,9576,,51350
-132,189,Village Alesia,ViTu,246,TRN2,Gauls,24152,212,69142
-129,-80,Village LENNY V,Lenny,246,AO3,Romans,11274,223,73657
-110,23,Village 99 Chief SOMEONE ELS,Pupsmeister,246,W!LDS,Teutons,176,39,45305
-80,44,Village Natars -80|44,Natars,246,Tribe Natars,Natars,1,,37300
-78,-190,Village Vesnice: MarkHun,MarkHun,246,Tribe Romans,Romans,21314,,65702
-36,87,Village Fate`s village,Fate,246,Tribe Romans,Romans,4181,,39253
-29,186,Village YOOOM`s village,YOOOM,246,Tribe Teutons,Teutons,17954,,61350
-23,-196,Village Poseidon,Joop57,246,OFF,Gauls,19354,9,72656
5,-90,Village 02 LTL,LesserTheLemon,246,NKF,Romans,3686,65,62139
19,-39,Village Bangkok,Touroman,246,D.H.,Gauls,344,5,67771
26,-149,Village Villaggio di Devotion,Devotion,246,Tribe Romans,Romans,11430,,53590
198,57,Village #02#,stiawoscha,246,TURCO,Romans,17498,322,72603
44,74,Village mata1996 naselje,mata1996,246,Tribe Romans,Romans,3498,,35195
46,88,Village NiceWolf`s village,NiceWolf,246,H2R2,Gauls,4737,186,41806
86,38,Village Village de liloo,liloo,246,Tribe Gauls,Gauls,4127,,38875
132,-168,Village Kemalfadime Köyü,Kemalfadime,246,duduk,Teutons,22527,280,67131
139,-133,Village Vesnice,Tutatiskiller,246,Tribe Romans,Romans,18832,,62435
195,-112,Village Knertens Landsby,Knerten,246,İTC,Gauls,23715,555,68643
-193,29,Village 01. Amsterdam XXX,sidharta,245,Tribe Gauls,Gauls,19276,,63090
-170,80,Village Villaggio di Tammapao,Tammapao,245,I.U.,Gauls,17924,323,61315
-164,29,Village 3. Outpost,Toto2026,245,W!LDS,Teutons,4382,39,73839
-146,41,Village 00,MaLean,245,KB,Romans,10832,53,71527
-145,-60,Village Am Baile,Luchag,245,Tribe Gauls,Gauls,12506,,54742
-136,-83,Village Osada: Flisuuuu,Flisuuuu,245,CU+AS,Gauls,12838,25,55112
-88,-136,Village Pelaajan Skpitin kylä,Skpitin,245,Tribe Gauls,Gauls,13290,,55617
-67,96,Village Village de MaitreCyrano,MaitreCyrano,245,Tribe Gauls,Gauls,6694,,46479
-44,-47,Village NightMasterHUN:,NightMasterHUN,245,AO,Gauls,2560,84,73804
-42,-57,Village Évora,EdwardMDL,245,AO2,Gauls,3176,168,63219
-40,73,Village Icimathix46,Icimathix46,245,DEUS,Gauls,3168,50,33324
14,-141,Village My home,Tamerlan,245,PA,Romans,8709,43,70009
22,-81,Village Vesnice: Markilius,Markilius,245,KapZa,Gauls,3352,89,34261
22,-34,Village Yeni Köy,holy,245,TR,Gauls,466,28,75003
34,-76,Village Dedina: DrticPic,DrticPic,245,A&A,Gauls,3290,346,33960
64,-114,Village V 2,Santorino91,245,QoQ,Romans,11547,10,72022
65,33,Village Casca,Annuvin,245,CZ&SK,Romans,2103,77,73566
139,164,Village 01.дождь,loko,245,ALH3,Teutons,22622,491,67281
183,136,Village New village,Dr3gg3l,245,Tribe Gauls,Gauls,24981,,73825
-166,-99,Village Death Poker,Jezek21,244,JAll7,Gauls,19012,410,62741
-165,52,Village Vrchoslavice,pavjic,244,Tribe Gauls,Gauls,15109,,57831
-69,-160,Village Steglas faluja,Steglas,244,Tribe Gauls,Gauls,15336,,58128
-68,183,Village Buromax`s village,Buromax,244,Tribe Gauls,Gauls,19314,,63133
-54,-97,Village AlbUquErquE,AlexCT,244,AO2,Gauls,6374,168,67374
-31,51,Village TPC,tapchoi,244,RGR,Gauls,1055,256,69456
-18,49,Village Guk,Equtes,244,Tribe Teutons,Teutons,1424,,22951
-16,153,Village Lussuria,InfernoDante,244,SSQ3,Romans,11966,282,72493
9,-191,Village Aldeia do Ribatejo2615,Ribatejo2615,244,Cz.Sk,Teutons,18484,361,62027
20,-162,Village Jasper´s Dorp,Jasper,244,Tribe Gauls,Gauls,13379,,55714
27,199,Village Bannu`s village,Bannu,244,Tribe Gauls,Gauls,20606,,64832
96,-90,Village Yesilyolcu,megadark,244,Turan,Teutons,6667,105,72456
103,90,Village 001,Niceone,244,H2R,Teutons,8260,91,74231
108,-120,Village 01,Pingusi,244,P.A.,Romans,3917,160,73716
118,-96,Village Osada: lukiukii,lukiukii,244,CU+AS,Gauls,11744,25,53914
144,-24,Village Villaggio di luxor,luxor,244,Tribe Gauls,Gauls,10838,,52882
160,4,Village 2Thor,Thora,244,QoQ,Romans,5275,10,73421
-198,-172,Village Osada: ZboczQu,ZboczQu,243,TURA7,Gauls,25917,393,71287
-147,-187,Village [02],WarFish,243,TURA7,Romans,24665,393,73178
-61,-1,Village New village,AAA123,243,SSQ3,Gauls,1883,282,72407
-42,-131,Village V1,nicozog1,243,Tribe Romans,Romans,9546,,51314
-10,-47,Village Melo,Melodi,243,TR_,Gauls,2652,268,72728
3,-198,Village hallo123`s village,hallo123,243,ww3,Gauls,19898,388,63891
18,28,Village 02 - KOM,ANEMOS,243,HZR2,Teutons,494,92,73627
61,-177,Village Village de Azuriane,Azuriane,243,Tribe Gauls,Gauls,17861,,61228
116,30,Village UZMAN-2,UZMAN,243,TUR,Teutons,7283,57,72837
144,-200,Village Vesnice: Škoda,Škoda,243,bbz,Gauls,25169,492,70416
137,36,Village Új falu,Ragnar1,243,Rohan,Teutons,8621,119,70887
153,174,Village Rojsaag`s by,Rojsaag,243,Tribe Romans,Romans,24244,,69253
164,-4,Village 02,Cedric1,243,LS,Romans,12241,117,74390
-149,-67,Village Aldeia do Rhaenyra,Rhaenyra,242,Tribe Romans,Romans,13493,,55894
-143,2,Village 2 • Legião,EST,242,Tribe Romans,Romans,4286,,72045
-100,72,Village 02| Село,FrozeN031,242,SSQ3,Gauls,3938,282,71956
-69,62,Village 02 Frehor,Poyoko,242,SSQ3,Romans,2684,282,74197
-61,18,Village Natars -61|18,Natars,242,Tribe Natars,Natars,1,,25644
-60,-131,Village 1+,Kentuky,242,SGDR,Romans,2458,48,72829
-56,-137,Village Vesnice: ZemiCZ,ZemiCZ,242,czskB,Teutons,11066,261,53187
-33,132,Village Natars -33|132,Natars,242,Tribe Natars,Natars,1,,50960
-28,-64,Village Novas,Fogier,242,AO2,Romans,2153,168,73191
-16,122,Village Ciudad Sandino,Alfredo3030,242,W!LDS,Teutons,7473,39,72764
-2,141,Village -2,riddik31,242,TARTR,Gauls,2039,79,73983
17,-66,Village Villaggio di nerkia,nerkia,242,Tribe Gauls,Gauls,2011,,26755
196,38,Village Vesnice: BlackAndWhite,BlackAndWhite,242,Tribe Gauls,Gauls,20293,,64360
51,101,Village Alinghi,Bantu,242,H2R,Gauls,6729,91,71100
60,21,Village TSAR,TSAR,242,Tribe Romans,Romans,1729,,25113
66,-123,Village Natars 66|-123,Natars,242,Tribe Natars,Natars,1,,51742
108,-109,Village 04. Morir de amor,Kiwiforever,242,P.A.,Gauls,1948,160,73685
115,32,Village SIMASTURBO,danielsilva97,242,H2R,Gauls,6890,91,72004
144,130,Village BZEUR DE VIET,LaPraline,242,Hi2.0,Gauls,19352,432,73064
137,143,Village Dorf von mx855,mx855,242,ALH2,Gauls,19968,441,63991
148,-140,Village Vermentino,biby85,242,SaRdI,Gauls,19450,423,73982
165,-6,Village Aldea de demogor,demogor,242,Tribe Gauls,Gauls,13882,,56430
180,-140,Village Mohawk Köyü,Mohawk,242,Tribe Romans,Romans,23952,,68914
-187,-87,Village [0] Power,Sharkx13,241,NKF,Romans,4721,65,70782
-178,140,Village 02,Entropy,241,SSQ2,Romans,2826,206,73513
-160,13,Village Bloempot7´s Dorp,Bloempot7,241,-HV-,Teutons,12932,283,55215
-135,127,Village Aldeia do Toaregue,Toaregue,241,Tribe Gauls,Gauls,17328,,60566
-111,-76,Village Fatiko Köyü,Fatiko,241,Tribe Gauls,Gauls,9151,,50853
-92,-77,Village Village de Ikkarius,Ikkarius,241,Tribe Gauls,Gauls,7140,,47334
-88,-82,Village LOL,ts1_ad,241,Tribe Gauls,Gauls,7138,,47329
-75,-4,Village 02,Franke,241,NKF,Gauls,2570,65,64677
-54,-197,Village Black,Cix,241,QoQ,Teutons,2539,10,63091
-26,169,Village o01,Do-do_bird,241,Tribe Gauls,Gauls,14812,,57510
-22,-27,Village 02EssensZeit,KeineZeit,241,I.P,Romans,333,3,73218
18,54,Village Desa IRON MOOPIYO,IRON MOOPIYO,241,AGGA,Gauls,1596,153,24245
26,-128,Village 04,Kowalsky,241,PA,Gauls,3543,43,73833
28,137,Village Dornas,Eidziai,241,Tribe Gauls,Gauls,9837,,51655
46,-49,Village NANTES,Olivie,241,QoQ,Gauls,1938,10,72136
56,-20,Village Vicii,Betivul,241,Tribe Teutons,Teutons,1202,,21094
62,101,Village Jacky,mustaciosul,241,HZR2,Gauls,1873,92,72021
105,-92,Village ErsPasha Köyü,ErsPasha,241,Tribe Gauls,Gauls,9915,,51760
102,2,Village 02.,tracyc,241,APEX,Romans,5369,90,72216
134,-10,Village Larchi_1,Larchi,241,Rohan,Romans,8788,119,71907
167,-159,Village Dorf von Noobster,Noobster,241,Tribe Romans,Romans,24207,,69204
184,6,Village Blackswan,Blackswan,241,TURCO,Gauls,17018,322,60157
-176,-62,Village Vesnice: tomy,tomy,240,WF,Gauls,17849,328,61212
-167,-16,Village Vesnice: drticof,drtic,240,Tribe Gauls,Gauls,14355,,56975
-158,-127,Village Village de Recom,Recom,240,Tribe Gauls,Gauls,20997,,65299
-155,123,Village Osada: Pawlus,Pawlus,240,VII,Romans,19908,467,63901
-139,-199,Village Village de Kerzano,Kerzano,240,TURA7,Gauls,24987,393,70193
-102,-198,Village Feki`s village,Feki,240,TURA7,Gauls,23428,393,68293
-87,130,Village Simasas/sostinė,Simasas,240,Tribe Gauls,Gauls,12288,,54500
-85,100,Village POMPEI W,KingArtrias,240,TUR,Romans,8396,57,73887
-83,-23,Village Booy,OmaPe,240,AO,Gauls,3033,84,73594
-82,-1,Village Bobria pevnosť,Thyssara,240,czsk,Gauls,3279,49,64742
-60,176,Village Elendal,Eliot,240,Tribe Gauls,Gauls,17560,,60879
-55,-159,Village Ego Köyü,Ego,240,Tribe Gauls,Gauls,14307,,56927
-39,82,Village Gravity,edwardgtr,240,KB-1,Gauls,5411,172,71760
-9,78,Village St Cyr l&#39;ecole,Chefrinrin_,240,APEX,Romans,2674,90,66259
18,-77,Village Villaggio di Titus Maximus,Titus Maximus,240,Tribe Romans,Romans,2792,,31341
37,134,Village Natars 37|134,Natars,240,Tribe Natars,Natars,1,,51488
91,24,Village De Horst 01,Lauiekneter,240,NLMP,Teutons,2410,176,66075
101,96,Village Natars 101|96,Natars,240,Tribe Natars,Natars,1,,51474
150,-72,Village yiğitler Köyü,yiğitler,240,Tribe Gauls,Gauls,14065,,56648
-177,-48,Village Village de Takotsubo,Takotsubo,239,WF,Gauls,17060,328,60179
-166,46,Village Vesnice: kačka,kačka,239,Tribe Gauls,Gauls,14925,,57635
-163,-148,Village Ukmergė,Snoozy,239,AO2,Teutons,6070,168,73909
-144,141,Village Caesaria,Hun,239,BCS,Romans,20728,382,64990
-96,-7,Village Aldea de WarTeuton,WarTeuton,239,WarTe,Gauls,4452,307,40689
-71,139,Village Villaggio di mik92,mik92,239,Tribe Romans,Romans,12295,,54507
-67,89,Village 03. Florentia,Marcus Antonius,239,SSQ2,Romans,5892,206,74468
-50,-67,Village Róma,Willam,239,HUNok,Romans,2346,22,72007
-38,150,Village djkaan Köyü,djkaan,239,BCO,Teutons,12117,344,54296
-30,-194,Village Vesnice: Tirhaz,Tirhaz,239,IV-th,Teutons,19587,181,63469
-24,37,Village Wind,Katsa,239,SSQ2,Teutons,851,206,73190
1,-70,Village Yamato.,Bismarck,239,Tribe Teutons,Teutons,2283,,28678
2,-57,Village Ja,Eft,239,dudus,Gauls,1017,214,72529
18,66,Village BELOŠEVAC,Cortex,239,APEX,Gauls,1986,90,71899
33,0,Village Natars 33|0,Natars,239,Tribe Natars,Natars,1,,17390
35,-12,Village Denky 1,Denky,239,LS,Romans,134,117,72620
33,170,Village DyLeR Köyü,DyLeR,239,ALH3,Teutons,15183,491,57907
80,-43,Village Natars 80|-43,Natars,239,Tribe Natars,Natars,1,,38139
104,179,Village ia1n`s village,ia1n,239,ALH2,Romans,21605,441,66021
125,-46,Village Nauja gyvenvietė,Marlboro987,239,LTU,Gauls,8782,15,66552
121,-4,Village Не бей. Я пуст,Pech,239,Tribe Romans,Romans,7323,,47780
164,-108,Village Osada: dawidjurek1324,dawidjurek1324,239,Tribe Romans,Romans,19675,,63610
193,53,Village Rohan,Magiac,239,K.B,Romans,16638,357,72511
-170,-19,Village Pelaajan JohnnyB kylä,JohnnyB,238,Tribe Romans,Romans,14889,,57596
-170,67,Village Dzoni Kingdom,DzoniKralj,238,Tribe Gauls,Gauls,16860,,59915
-163,194,Village Rome,WILDER,238,Tribe Romans,Romans,25544,,70848
