x,y,title,player,population,alliance,tribe,uid,aid,did
-187,-79,Village Nexus,Arthanis94,163,NKF-B,Romans,22927,173,73548
-190,91,Village Natars -190|91,Natars,163,Tribe Natars,Natars,1,,66611
-149,-122,Village mx,mxm,163,Tribe Romans,Romans,3081,,72157
-151,83,Village Osada: Grajek95,Grajek95,163,Tribe Romans,Romans,14931,,57641
-135,-93,Village Nowa osada,aadasek,163,CU+AS,Teutons,13160,25,73049
-106,-170,Village Aldea de Rurn,Rurn,163,Tribe Gauls,Gauls,20445,,64536
-82,-131,Village Dallas,Stihycz,163,DA,Teutons,12354,184,72051
-73,152,Village Cyanosis Köyü,Cyanosis,163,Tribe Gauls,Gauls,14437,,57072
-57,53,Village SPADES,flowlyc,163,B&B™,Gauls,2401,197,58066
-55,99,Village Nová vesnice,Stark,163,SSQ3,Gauls,6332,282,72169
-36,29,Village Nová vesnice,truksik,163,Tribe Romans,Romans,581,,69414
-28,-163,Village cold`s village,cold,163,Tribe Gauls,Gauls,13802,,56342
-25,28,Village Natars -25|28,Natars,163,Tribe Natars,Natars,1,,17584
-34,154,Village Debby_Dean`s village,Debby_Dean,163,Tribe Romans,Romans,12614,,54851
-15,-51,Village Novo naselje,Partybreaker,163,I.P,Gauls,1631,3,73211
-21,10,Village Новая деревня,Droil,163,KB,Gauls,336,53,74653
-17,141,Village Brennin79´s Dorp,Brennin79,163,Tribe Gauls,Gauls,10121,,52038
-4,-39,Village aragon,chichi,163,TUCW,Teutons,1694,94,73875
2,143,Village Dorf von FierceGaul,FierceGaul,163,GLE,Gauls,10311,539,52239
3,140,Village TekYolDevrim Köyü,TekYolDevrim,163,Tribe Romans,Romans,9840,,51658
28,-38,Village Natars 28|-38,Natars,163,Tribe Natars,Natars,1,,18700
35,-1,Village MR2,Marstena1,163,P.A,Gauls,702,61,71844
35,63,Village Nobody`s village,Nobody,163,Tribe Teutons,Teutons,2265,,28962
-188,-140,Village Dorf von kingphoeniX,kingphoeniX,162,Tribe Gauls,Gauls,24447,,69502
-125,-100,Village Travinkel,Vedurin,162,Tribe Romans,Romans,12987,,55285
-130,-41,Village Natars -130|-41,Natars,162,Tribe Natars,Natars,1,,51013
-69,-66,Village Spykiller1993´s Dorp,Spykiller1993,162,Tribe Gauls,Gauls,4329,,40178
-73,27,Village Natars -73|27,Natars,162,Tribe Natars,Natars,1,,31448
-56,-22,Village Ckaes5`s village,Ckaes5,162,Asd,Romans,1485,513,23515
-38,167,Village CallumEaton`s village,CallumEaton,162,Tribe Gauls,Gauls,14809,,57507
-34,-92,Village Jemboly,Las,162,Tribe Gauls,Gauls,4587,,41322
-27,170,Village Tournez-a-droite,LeDauphin,162,Tribe Gauls,Gauls,14967,,57686
5,-128,Village Aldea nueva,Miguelayton,162,TRN2,Romans,2356,212,72155
-4,-117,Village oziarda [merkez],ardadanac,162,TRN2,Gauls,20425,212,74092
7,87,Village Yshire,Swifty139,162,H2R2,Gauls,4197,186,72349
22,46,Village Natars 22|46,Natars,162,Tribe Natars,Natars,1,,20105
22,106,Village Hiironen,Melmis,162,H2R2,Gauls,5791,186,68399
33,-72,Village Troubelice,jarin,162,Tribe Romans,Romans,2285,,65683
-186,-108,Village Graupel,Graupelus,161,Tribe Gauls,Gauls,22662,,67333
-146,20,Village Japija,batina,161,SSQ3,Teutons,10461,282,72089
-140,89,Village Dorf von Z3RO,Z3RO,161,Tribe Romans,Romans,13898,,56448
-133,-61,Village Pelaajan TeremoFIN kylä,TeremoFIN,161,Tribe Gauls,Gauls,10790,,52799
-111,86,Village Valencia,ElCidCampeador,161,KB-2,Gauls,9782,118,73124
-95,-10,Village JBrolho`s village,JBrolho,161,Tribe Romans,Romans,4462,,40720
-101,56,Village Natars -101|56,Natars,161,Tribe Natars,Natars,1,,45984
-94,-64,Village nando`s village,nando,161,Tribe Gauls,Gauls,6391,,45979
-55,113,Village Vesnice: sajmonekss,sajmonekss,161,Tribe Gauls,Gauls,7830,,48653
-26,-104,Village xaros χωριό,xaros,161,Tribe Gauls,Gauls,5561,,44262
-27,-29,Village Natars -27|-29,Natars,161,Tribe Natars,Natars,1,,18469
-26,163,Village ж,3а4,161,SSQ3,Gauls,13762,282,74296
-23,184,Village Zdymeny kladivo,Tomic91,161,Tribe Romans,Romans,747,,68640
-4,-121,Village 02-REDARMY,KEINN,161,Aga,Romans,7669,560,74673
26,91,Village Dorf von ClayEgyptian,ClayEgyptian,161,Tribe Gauls,Gauls,4302,,40075
-184,33,Village Paapi 01,Paapenhausen,160,K.B,Gauls,17627,357,73276
-71,-27,Village Nowa osada,kruciooo,160,CU+AS,Gauls,2443,25,72852
-53,86,Village Aldeia do Fusa,Fusa,160,Tribe Gauls,Gauls,4868,,42166
-40,133,Village Natars -40|133,Natars,160,Tribe Natars,Natars,1,,51449
-27,200,Village Myrmidon,Lonesurvivor!,160,OFF,Gauls,16156,9,72118
15,-157,Village Village de g1gn,g1gn,160,Tribe Gauls,Gauls,12613,,54850
-156,106,Village Juga faluja,Juga,159,VII,Romans,18137,467,61568
-154,-122,Village Osada: pocka,pocka,159,RO-77,Gauls,19623,374,63521
-122,107,Village Thexz_946`s by,Thexz_946,159,Tribe Gauls,Gauls,13231,,55556
-105,-127,Village Natars -105|-127,Natars,159,Tribe Natars,Natars,1,,56367
-71,-8,Village LaaLaa Köyü,LaaLaa,159,Tribe Gauls,Gauls,2255,,28383
-61,123,Village Aldea de Takamura,Makunouchi,159,Tribe Romans,Romans,9501,,72928
-47,17,Village R39H88wrwS`s village,R39H88wrwS,159,Tribe Romans,Romans,3989,,19649
-42,-28,Village oee4WB7`s village,oee4WB7,159,Tribe Romans,Romans,2837,,20519
-27,-193,Village 2,mert32,159,TR,Teutons,18738,28,74037
-28,-89,Village CACERES,Tito_vicio,159,Tribe Gauls,Gauls,4062,,38520
-34,-69,Village Iza2,Iza,159,VK,Romans,2618,259,72431
-34,-44,Village knight-3,Knight66,159,TR,Teutons,1443,28,73832
8,-33,Village Natars 8|-33,Natars,159,Tribe Natars,Natars,1,,17663
20,74,Village Aldeia do jhow 2,jhow,159,Hi,Gauls,2693,41,72853
26,-176,Village Pretrorian,2PingusColga2,159,PA,Romans,1866,43,74752
196,162,Village Dedina: Jenda111,Jenda111,158,Tribe Gauls,Gauls,25569,,70875
-171,-88,Village Aldeia do Maryyy,Maryyy,158,Tribe Gauls,Gauls,18790,,62387
-161,-103,Village bert´s Dorp,bert,158,Tribe Gauls,Gauls,18637,,62212
-149,-59,Village wise.wr Köyü,wise.wr,158,BCO,Gauls,12994,344,55292
-148,-49,Village Villaggio di Richi,Richi,158,Tribe Gauls,Gauls,12372,,54584
-140,-154,Village Vesnice: KrálMiroslav,KrálMiroslav,158,Tribe Romans,Romans,21753,,66184
-126,112,Village V03,ReggaeShark,158,SSQ2,Romans,508,206,73333
-129,177,Village Buzas,ColaJoke,158,Joke,Romans,22107,409,73766
-104,-188,Village SteelHunter Köyü,SteelHunter,158,EFES,Teutons,22590,465,67237
-90,-86,Village НОВАЯ НАДЕЖДА 02,whitewolf,158,TARTR,Romans,6876,79,65418
-82,-46,Village 00,badnam_team,158,Tribe Romans,Romans,4204,,39438
-84,107,Village Bivajbasznád,Tomi91,158,Tribe Romans,Romans,9227,,50940
-55,96,Village Iceberg,frosty,158,Tribe Gauls,Gauls,6017,,45273
-55,149,Village CodeBlack Köyü,CodeBlack,158,Tribe Gauls,Gauls,12760,,55024
-52,-88,Village Làng của kinhchuk59,kinhchuk59,158,Tribe Romans,Romans,5015,,42616
-19,-116,Village emreweb Köyü,emreweb,158,Tribe Romans,Romans,6797,,46610
-12,151,Village Crix 2,Crixus1988,158,SSQ3,Romans,13403,282,73659
2,-58,Village 02.*,17oX,158,Tribe Romans,Romans,1549,,67787
22,-142,Village ZİGANA,dağcı_61,158,Turan,Teutons,10648,105,72305
21,-83,Village Natars 21|-83,Natars,158,Tribe Natars,Natars,1,,35588
28,-200,Village Dedina: erika96,erika96,158,Cz.Sk,Teutons,20773,361,65043
31,-127,Village zeti town,culebr4,158,D.H.,Gauls,7983,5,72210
-200,189,Village Pelaajan Tib kylä,Tib,157,Tribe Gauls,Gauls,26153,,71572
-134,-196,Village Don-A,BrightHawk,157,Tribe Romans,Romans,24628,,69733
-108,-160,Village Villaggio di Kleptousix,Kleptousix,157,Tribe Gauls,Gauls,18990,,62681
-98,74,Village Aldeia do LMV,LMV,157,Tribe Gauls,Gauls,7445,,47992
-62,-68,Village 01,pixe,157,AO2,Gauls,2761,168,73556
-50,-167,Village VcyY8Tut0`s village,VcyY8Tut0,157,Tribe Gauls,Gauls,17733,,58103
-15,46,Village Laguna de Duero,PattonJr,157,SSQ3,Romans,893,282,73094
9,-187,Village Satul lui EDDIE77,EDDIE77,157,Tribe Gauls,Gauls,17704,,61051
22,193,Village SP,Kule,157,AC33,Gauls,20790,251,73675
-187,-181,Village DPoskis`s village,DPoskis,156,Tribe Gauls,Gauls,25847,,71196
-178,169,Village SteHaus Landsby,SteHau,156,Hund,Gauls,25122,534,70361
-132,82,Village justlost Köyü,justlost,156,Tribe Gauls,Gauls,12097,,54276
-118,-192,Village Captain Köyü,Captain,156,Tribe Gauls,Gauls,23663,,68583
-123,161,Village 02.,Caleño,156,KB-1,Romans,21969,172,73571
-108,196,Village Деревня BRGM,BRGM,156,Tribe Gauls,Gauls,23543,,68447
-104,-99,Village Село од miki,miki,156,Tribe Gauls,Gauls,10466,,52398
-95,158,Village Melbourne,Nimniade,156,Tribe Teutons,Teutons,17148,,60298
-81,-70,Village 02,kojot,156,czsk,Gauls,5354,49,74273
-72,-32,Village TVS-02,TVS,156,Tribe Romans,Romans,3092,,67607
-56,68,Village Nutty`s village,Nutty,156,Tribe Gauls,Gauls,3581,,35774
-57,132,Village Wano,HeroMortuario,156,KB-1,Teutons,10562,172,72212
-47,131,Village 2,SBK,156,KB-1,Gauls,8940,172,69609
20,-80,Village SharpShields Landsby,SharpShield,156,Tribe Teutons,Teutons,3123,,33153
29,66,Village 01 - Ενας - Ferrari,Martin,156,CZ&SK,Gauls,3003,77,74411
29,82,Village Ilebaca`s village,Ilebaca,156,Tribe Teutons,Teutons,3634,,36218
-165,-116,Village 01,Brannmann,155,CU+AS,Gauls,9543,25,73084
-145,80,Village 1. The Black Lagoon,vp-3,155,Tribe Gauls,Gauls,13895,,56444
-141,13,Village Osada: OG_tlok,OG_tlok,155,Tribe Gauls,Gauls,10000,,51905
-133,-182,Village Jerusalem,ziii,155,CU+AS,Romans,12156,25,73535
-110,131,Village mia433,mia433,155,HSL,Teutons,14788,367,57483
-88,-112,Village Dorf von Kyrias,Kyrias,155,Tribe Romans,Romans,10166,,52084
-84,-73,Village Chlupatý Vrch,Que,155,Tribe Gauls,Gauls,6042,,45311
-64,113,Village agassi 15,agassi 14,155,KB-1,Teutons,7684,172,72252
-11,24,Village Mitterrand,Haicte,155,SSQ,Gauls,24,14,74052
-12,51,Village Oui,Quatastroff,155,Tribe Romans,Romans,1234,,72428
-10,189,Village Aldea de tango,tango,155,Tribe Teutons,Teutons,18175,,61616
-2,-177,Village TMXDKQ`s village,TMXDKQ,155,Tribe Romans,Romans,17209,,58820
-2,-131,Village Aldea de luci60,luci60,155,TRN2,Gauls,8491,212,49704
-1,151,Village rycka 1,rycka1,155,RYC,Gauls,4145,376,72602
31,24,Village Natars 31|24,Natars,155,Tribe Natars,Natars,1,,18068
-183,82,Village Észak,PZ86-HUN,154,SSQ2,Gauls,3040,206,72911
-165,-52,Village Yeni Köy,Hasans,154,NKF-A,Romans,14345,152,72878
-142,-57,Village 00 AMDG,Thomas,154,czsk,Romans,19234,49,75007
-139,84,Village 02,T. Zak Met,154,KB-2,Romans,13537,118,72913
-140,109,Village Cabeçudo,Lavrador,154,VII,Gauls,15825,467,58747
-126,181,Village Village de Furyma,Furyma,154,Tribe Gauls,Gauls,23252,,68071
-120,191,Village Dorf von Larsinger,Larsinger,154,Tribe Gauls,Gauls,23740,,68669
-58,180,Village UlucaHisar,EyupZor,154,TARTA,Teutons,21638,275,74407
-54,-120,Village Silence,guthank,154,SK.xx,Romans,8608,537,72647
-50,90,Village Natars -50|90,Natars,154,Tribe Natars,Natars,1,,42827
-27,-182,Village Aldeia do Atecubanos,Atecubanos,154,Tribe Gauls,Gauls,17149,,60300
-27,-146,Village Vesnice: WassArrow,WassArrow,154,Tribe Gauls,Gauls,11003,,53088
-15,-179,Village Osada: balimoss,balimoss,154,Tribe Gauls,Gauls,16346,,59323
32,33,Village Village de Pm91,Pm91,154,S.SSS,Gauls,714,40,18724
199,124,Village Slaine`s village,Slaine,153,Tribe Gauls,Gauls,24377,,69412
-168,32,Village Napoca,WhiteVoyager,153,Tribe Gauls,Gauls,2858,,60374
-134,-18,Village Winter is coming,GoT77,153,Tribe Gauls,Gauls,9171,,50882
-95,-111,Village DeunaN Köyü,DeunaN,153,Tribe Teutons,Teutons,10774,,52762
-87,60,Village Natars -87|60,Natars,153,Tribe Natars,Natars,1,,43920
-60,-47,Village bajdolovski`s village,bajdolovski,153,Tribe Teutons,Teutons,2758,,31093
-47,-4,Village Surrey,Teodolinda,153,KB,Teutons,816,53,72329
-27,-176,Village Dalek,HustleHere,153,AO2,Romans,5308,168,71176
-29,26,Village Osada: Givo,Givo,153,Tribe Romans,Romans,315,,17626
-6,-50,Village KNIGHT 01,Navid,153,Tribe Teutons,Teutons,274,,19917
8,198,Village 3,NightShield,153,QoQ,Teutons,953,10,74165
32,98,Village Natars 32|98,Natars,153,Tribe Natars,Natars,1,,43070
-194,171,Village Aldeia do X-point,X-point,152,Tribe Romans,Romans,25765,,71099
-176,61,Village Villaggio di barzo,barzo,152,Tribe Teutons,Teutons,17487,,60775
-175,111,Village FenrirUlf`s village,FenrirUlf,152,Tribe Gauls,Gauls,21493,,65896
-165,133,Village Altair,stranixx,152,...,Teutons,22338,383,73422
-164,166,Village Bergen,Norgesskaal,152,BCS,Romans,24468,382,74266
-96,37,Village Yeni Köy,Gürkan,152,KB,Gauls,2025,53,72653
-85,-24,Village 2,Tottone,152,dudus,Teutons,3637,214,72848
-72,-121,Village Vesnice: vorezpruti,vorezpruti,152,Tribe Gauls,Gauls,10039,,51954
-38,56,Village F-G,F-G,152,Tribe Gauls,Gauls,1966,,26469
-34,-47,Village 2.Новая деревня,M.A.C,152,AO,Romans,1480,84,74101
-23,-58,Village Last Second,RabidKoala,152,AO,Romans,5562,84,73649
-14,90,Village 02,Kenny,152,KB-2,Gauls,3799,118,67160
6,153,Village Villaggio di Law&Order,Law&Order,152,Tribe Romans,Romans,11852,,54026
32,-182,Village Klitka Berg,Pecca,152,Tribe Romans,Romans,17481,,60769
35,-128,Village Village de NightTeuton,NightTeuton,152,WATF,Teutons,3121,362,50348
-182,-177,Village Osada: SimonPierre,SimonPierre,151,UL,Gauls,25605,493,70914
-177,173,Village 02,QQQ,151,TARTR,Romans,2305,79,72800
-154,143,Village Talizenia town,Talizen,151,Tribe Romans,Romans,22099,,73587
-141,-78,Village Portugal,chema,151,ONU,Gauls,11561,299,72391
-125,58,Village Mics faluja,Mics,151,Tribe Gauls,Gauls,9488,,51252
-123,106,Village Goddrick,Shaamrock,151,SSQ2,Teutons,14420,206,72979
-108,94,Village jins`s village,jins,151,Tribe Teutons,Teutons,10242,,52168
-106,150,Village Villaggio di Zad,Zad,151,Tribe Romans,Romans,17146,,60295
-101,-114,Village 03- Requ,Conq,151,AO2,Teutons,12360,168,74650
-58,-76,Village Handy Smurf,Smurf,151,AO,Gauls,4396,84,74460
-55,69,Village Satul lui veve,veve,151,Tribe Romans,Romans,3611,,36057
-7,168,Village CrEsPIk I.,CrEsPIk II,151,GLE,Gauls,14271,539,56888
16,130,Village Black Castle,sbence,151,H2R,Gauls,9146,91,73080
-185,-84,Village Village de frnchbgtt,frnchbgtt,150,Tribe Gauls,Gauls,21015,,65319
-156,-63,Village RİZZELLİ Köyü,RİZZELLİ,150,EFSO,Gauls,14343,401,56963
-111,41,Village Warszawa,Dawid,150,SSQ2,Gauls,7737,206,72405
-75,-199,Village Vesnice: PARADISE,PARADISE,150,Tribe Teutons,Teutons,22309,,66886
-72,3,Village ehsan70`s village,ehsan70,150,Tribe Teutons,Teutons,2226,,28213
-58,139,Village ARENA 2,simir,150,RGR,Gauls,10716,256,73506
-48,2,Village Nuln,Aldaris,150,TR_,Gauls,867,268,72521
-36,-93,Village Natars -36|-93,Natars,150,Tribe Natars,Natars,1,,41870
-35,42,Village Osada: RedHorseman420,RedHorseman420,150,Tribe Gauls,Gauls,1263,,21483
-11,-32,Village 03,slaskepeter,150,I.P,Romans,600,3,73930
18,43,Village Nowa osada,Mariewex,150,HZR2,Romans,461,92,74297
200,-80,Village bthnsk35 Köyü,bthnsk35,149,Tribe Gauls,Gauls,22687,,67367
-180,123,Village New village,Andriuliok,149,Tribe Teutons,Teutons,21563,,74125
-180,122,Village Aldeia do LoyalBear2907,LoyalBear2907,149,Tribe Gauls,Gauls,22813,,67526
-144,177,Village Ny landsby,Gyldnelyn,149,Tribe Gauls,Gauls,1602,,72369
-120,27,Village Aldeia do Vitor,Vitor,149,Tribe Gauls,Gauls,7453,,48024
-91,-56,Village Marrr`s village,Marrr,149,Tribe Gauls,Gauls,5573,,44298
-77,140,Village Villaggio di MrRick,MrRick,149,Tribe Gauls,Gauls,12913,,55196
-58,110,Village Aldea de Elio,Elio,149,Tribe Romans,Romans,7584,,48270
-30,-42,Village spoof,reaxme,149,TUCW,Romans,1002,94,71320
-19,-121,Village Natars -19|-121,Natars,149,Tribe Natars,Natars,1,,47727
-14,-160,Village Village de heriotza,heriotza,149,Tribe Romans,Romans,13018,,55316
-6,-148,Village Osada: Mlody779,Mlody779,149,Tribe Gauls,Gauls,10959,,53022
9,-173,Village BG2,bagbag,149,IV-th,Gauls,15125,181,73670
21,-194,Village Uusi kylä,jeremias,149,SE A,Gauls,17728,273,73321
34,-178,Village Natars 34|-178,Natars,149,Tribe Natars,Natars,1,,59575
28,-46,Village Lande,Nizcko,149,HerQ,Teutons,377,88,72232
-195,-118,Village Breki2,Breki,148,AO,Romans,4098,84,74316
-192,-60,Village Villaggio di vincezoD46,vincezoD46,148,WF,Gauls,20650,328,64888
-191,-62,Village Yeni Köy,Cosanostra77,148,TR,Teutons,5709,28,74098
-187,-54,Village Bbr2,ananias,148,WF,Gauls,19424,328,73504
-165,73,Village Dedina: mstivoj,mstivoj,148,Tribe Gauls,Gauls,16369,,59347
-165,66,Village SS-2,MariSS1312,148,K.B,Gauls,16367,357,73101
-160,124,Village Градът на Oho-Boho,Oho-Boho,148,VII,Gauls,20725,467,64987
-152,-176,Village 01,Jaszzczur,148,CU+AS,Gauls,16412,25,74153
-87,78,Village CINZAS I,cinzas 1,148,K.B,Gauls,6831,357,72454
-54,178,Village Деревня KubicaXII,KubicaXII,148,Tribe Romans,Romans,17561,,60880
-29,-141,Village Peace,Treasurehunter,148,AO,Gauls,259,84,75101
-30,63,Village -2-,Slon in Sadež,148,Tribe Teutons,Teutons,376,,72944
-27,111,Village Turkk Köyü,Turkk,148,Trk,Gauls,6337,541,45913
-21,-44,Village thorshmallow köyü,fuly,148,TR,Romans,845,28,73140
-18,178,Village HAK Köyü,HAK,148,GLE,Romans,16229,539,59193
0,92,Village Aldeia do cupra,cupra,148,unido,Teutons,4056,559,38486
16,151,Village Neues Dorf,MasterofDark,148,Tribe Romans,Romans,11851,,72174
35,110,Village Aldea de WiseNatar,WiseNatar,148,Tribe Gauls,Gauls,6517,,46178
-157,84,Village Villaggio di Mr.Vancarli,Mr.Vancarli,147,Tribe Romans,Romans,16014,,58969
-154,142,Village B,thor_legend,147,W!LDS,Gauls,2206,39,73167
-138,43,Village Natars -138|43,Natars,147,Tribe Natars,Natars,1,,52456
-125,-130,Village Vesnice: tomajda,tomajda,147,Tribe Gauls,Gauls,16470,,59465
-131,64,Village Ukraine,vovandk2025,147,IYI,Romans,10696,236,52673
-104,73,Village قرية جديدة,knightGhost,147,KB-2,Gauls,6928,118,72678
-82,-118,Village mc 15,bier135,147,czsk,Romans,3291,49,74303
-50,63,Village Green,Bloodyscorpion,147,KB,Teutons,3018,53,73838
-50,109,Village Деревня FastChief,FastChief,147,Tribe Romans,Romans,7092,,47148
-44,-22,Village หมู่บ้านของasas,asas,147,Tribe Romans,Romans,915,,19712
-7,-126,Village Dinotje´s Dorp,Dinotje,147,Tribe Romans,Romans,7786,,48562
-13,140,Village 02,Aezio,147,H2R3,Gauls,9119,288,72402
17,47,Village Dedina: Uroda,Uroda,147,Tribe Teutons,Teutons,904,,19641
33,36,Village eXot 03,eXot,147,Tribe Teutons,Teutons,777,,74623
199,-186,Village Beckilou`s village,Beckilou,146,H.H.,Gauls,26136,416,71553
-185,-194,Village Yeni Köy,hannibal1,146,KB,Romans,1648,53,72855
-167,196,Village 1,toma,146,Tribe Gauls,Gauls,25731,,71060
-159,-196,Village Sestus94 faluja,Sestus94,146,Tribe Gauls,Gauls,25487,,70783
-160,151,Village Jaksz13 Köyü,Jaksz13,146,BCS,Gauls,23161,382,67965
-154,130,Village Osada: Joozek95,Joozek95,146,Tribe Gauls,Gauls,20726,,64988
-128,169,Village Village de Electrastar,Electrastar,146,Tribe Teutons,Teutons,22238,,66807
-122,124,Village ShakedMango Köyü,ShakedMango,146,VII,Gauls,15315,467,58104
-69,79,Village 6GhJ0M2`s village,6GhJ0M2,146,Tribe Romans,Romans,7005,,43728
-55,-117,Village Angels City,Teufelchen,146,Tribe Gauls,Gauls,8327,,49481
-55,-88,Village Taret Köyü,Taret,146,Tribe Romans,Romans,5238,,43568
-55,6,Village wiUv2PHEH9`s village,wiUv2PHEH9,146,Tribe Teutons,Teutons,6011,,20947
-52,-190,Village Nharek`s village,Nharek,146,Tribe Teutons,Teutons,19776,,63735
-54,-83,Village .02,Nefarious,146,AO,Romans,2658,84,73705
-41,-66,Village DownYellowRock,NightKing,146,TR,Gauls,2311,28,74059
-44,93,Village Орегон,Yagger,146,SSQ,Gauls,5304,14,73579
-26,-32,Village Xenon0 Köyü,Xenon0,146,Tribe Romans,Romans,420,,17802
-23,-26,Village V2,Kevess67fr,146,I.P,Gauls,299,3,72559
-19,139,Village Mandalore,CactuS,146,GLE,Romans,11163,539,74019
-13,31,Village [03] London,BadBoy,146,HZR2,Gauls,395,92,74336
-11,129,Village 2. SVENTRAPAPERE,Dgiambu,146,KB-2,Gauls,8678,118,72266
2,-43,Village Random_Cat`s village,Random_Cat,146,Tribe Gauls,Gauls,620,,18354
16,74,Village THESPIS,Larius Tatius,146,H2R,Romans,2982,91,74989
-197,69,Village 02,runyon,145,TURCO,Romans,22064,322,74251
-181,-94,Village Jmpt95`s village,Jmpt95,145,Tribe Gauls,Gauls,21165,,65509
-180,81,Village Osada: Banny,Banny,145,#ARV1,Gauls,19709,387,63659
-184,159,Village Helm&#39;s Deep,D.Hawk,145,#ARV1,Romans,25150,387,74481
-156,-161,Village OSB-2,Bareyke,145,TR,Gauls,1967,28,72318
-120,-193,Village 02 Trstenik,cvece,145,TURA7,Romans,23087,393,74520
-120,-128,Village mezitha,mezitha,145,Tribe Gauls,Gauls,15579,,58446
-117,-123,Village Aldeia do yayapoispois,yayapoispois,145,Tribe Gauls,Gauls,14684,,57345
-104,-162,Village Leo123`s village,Leo123,145,Tribe Gauls,Gauls,18989,,62680
-96,133,Village gka χωριό,gka,145,HSL,Gauls,13567,367,55972
-50,-42,Village Tenebrae,Nicodemus,145,NKF,Romans,140,65,74245
-51,150,Village Village de Yeti998,Yeti998,145,Tribe Gauls,Gauls,12609,,54846
-42,-1,Village Новая деревня,Andrey,145,TARTR,Teutons,749,79,72190
-6,-71,Village OneWarrior Köyü,OneWarrior,145,Tribe Gauls,Gauls,2219,,28177
-9,-47,Village Natars -9|-47,Natars,145,Tribe Natars,Natars,1,,18971
-10,50,Village Mordor,FröstFIN,145,Tribe Teutons,Teutons,1153,,20872
-4,-23,Village lunapark,borneo,145,SSQ,Gauls,633,14,74483
12,-62,Village 01,BROTHERHOOD,145,Tribe Romans,Romans,1725,,25310
199,6,Village Новая деревня,Sacura,144,TARTR,Gauls,18102,79,73719
-194,190,Village 02. Beverwijk,Mark Hendrik,144,Tribe Gauls,Gauls,26050,,74418
-147,20,Village GEBZE,OĞUZLAR41,144,KB,Teutons,11078,53,73567
-119,41,Village Ussuri Krai,Dersu Uzala,144,W!LDS,Gauls,3105,39,73867
-101,-80,Village Dorf von BParchi,BParchi,144,Tribe Gauls,Gauls,8340,,49500
-94,-102,Village Dorf von Lin,Lin,144,Tribe Gauls,Gauls,9711,,51508
-48,-181,Village wp,bot,144,OFF,Gauls,814,9,72943
-32,102,Village 002,dd2,144,KB-1,Teutons,5653,172,72901
-23,119,Village Dorf von TimboBeutlin,TimboBeutlin,144,Tribe Gauls,Gauls,7228,,47502
31,-30,Village قرية A.alsaady,A.alsaady,144,Tribe Romans,Romans,1001,,20101
-173,-107,Village Vesnice: DarkLenny,DarkLenny,143,Tribe Gauls,Gauls,21004,,65307
-163,159,Village Natars -163|159,Natars,143,Tribe Natars,Natars,1,,68841
-141,162,Village Dorf von Tobias454,Tobias454,143,Tribe Romans,Romans,22582,,67222
-91,72,Village Natars -91|72,Natars,143,Tribe Natars,Natars,1,,46258
-57,-68,Village ΠΕΙΡΑΙΑΣ,spiro8,143,TR,Romans,2701,28,74478
-50,18,Village DmfQ1r`s village,DmfQ1r,143,Tribe Teutons,Teutons,5116,,20850
